slug,event_title,event_date,mu,fighter1,fighter2,f1_open,f1_close,f2_open,f2_close,f1_ticks,f2_ticks,t_open,t_close
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,30012,Gabriella Fernandes,Jasmine Jasudavicius,2.45,1.79365,1.58824,2.04,103,103,1676416457000,1677366992000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,29258,Jordan Leavitt,Victor Martinez,1.8,1.76336,2.05,2.09,154,154,1676416334000,1677366547000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,30226,Charles Johnson.,Ode' Osbourne,1.625,1.5848,2.4,2.42,103,103,1676466616000,1677364377000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,30258,Carl Deaton,Joe Solecki,4.5,5.87,1.22222,1.15152,48,48,1676676069000,1677363152000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,29797,Nurullo Aliev,Rafael Alves,1.47619,1.53191,2.8,2.57,77,77,1676416457000,1677361478000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,29343,Ailin Perez,Hailey Cowan,2.3,2.03,1.625,1.80645,20,20,1676554850000,1677274705000
ufc-fight-night-220-2709,UFC Fight Night 220 for February 25 | Best Fight Odds,2023-02-25,29792,Garrett Armfield,Jose Johnson,1.64516,1.68966,2.35,2.25,11,11,1676656737000,1676987776000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29902,Merab Dvalishvili,Petr Yan,2.5,3.09,1.57143,1.38462,157,157,1677076590000,1678584381000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30304,Alexander Volkov,Alexandr Romanov,1.66667,2.28,2.3,1.65359,86,86,1677076591000,1678582849000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30317,Alexander Romanov,Alexander Volkov,1.83333,1.6135,1.90909,2.3,6,6,1677142179000,1678181114000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30356,Nikita Krylov,Ryan Spann,1.58824,1.60241,2.45,2.38,42,42,1678045344000,1678581656000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29962,Jonathan Martinez,Said Nurmagomedov,2.9,2.99,1.44444,1.4065,111,111,1677076714000,1678579927000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29638,Guido Cannetti,Mario Bautista,3.85,7.61,1.28571,1.09533,50,50,1677076834000,1678578505000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30305,Austin Lingo,Ricardo Ramos,3.0,3.95,1.38462,1.28169,10,10,1677116862000,1678129170000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30061,Anton Turkalj,Vitor Petrino,2.45,1.9434,1.58824,1.86957,99,99,1677077079000,1678576854000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29503,Karl Williams,Rukasz Brzeski,2.45,1.4065,1.58824,2.99,141,141,1677077080000,1678574654000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30351,Josh Fremd,Sedriques Dumas,2.3,2.82,1.66667,1.45045,95,95,1677705510000,1678571810000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30195,Davey Grant,Raphael Assuncao,1.64516,1.71429,2.35,2.16,94,94,1677076592000,1678572870000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30062,Tony Gravely,Victor Henry,2.3,2.23,1.66667,1.67568,46,46,1677076715000,1678570189000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29714,Ariane Lipski,Jj Aldrich,2.25,4.06,1.68966,1.25253,108,108,1677076593000,1678568562000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,29333,Bruno Gustavo da Silva,Tyson Nam,2.3,1.54054,1.66667,2.54,90,90,1677076716000,1678566957000
ufc-fight-night-221-2719,UFC Fight Night 221 for March 11 | Best Fight Odds,2023-03-11,30488,Carlston Harris,Jared Gooden,1.36364,1.31153,3.35,3.53,27,27,1678301948000,1678565462000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30089,Arnold Allen,Max Holloway,2.3,2.27,1.66667,1.64103,19,19,1675182024000,1679784369000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29913,Billy Quarantillo,Edson Barboza,1.55556,1.65789,2.55,2.23,13,13,1679489089000,1679770844000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29912,Bill Algeo,T.J. Brown,1.57143,1.73529,2.5,2.11,8,8,1679488964000,1679784888000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29956,Chris Gutierrez,Pedro Munhoz,1.5,1.42918,2.7,2.88,5,5,1679628340000,1679771524000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29911,Azamat Murzakanov,Dustin Jacoby,2.15,2.57,1.68966,1.51813,6,6,1679628340000,1679771425000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30210,Cory Sandhagen,Marlon Vera,1.6135,1.65789,2.43,2.27,107,107,1678149513000,1679795463000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30496,Holly Holm,Yana Santos,1.5,1.4065,2.5,2.97,46,46,1678518945000,1679791604000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30559,Austin Lingo,Nate Landwehr,3.5,2.74,1.33333,1.46948,57,57,1679081225000,1679791671000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30486,Andrea Lee,Maycee Barber,2.65,3.24,1.52632,1.35842,72,72,1678279853000,1679789544000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29662,Albert Duraev,Chidi Njokuani,1.58824,2.34,2.45,1.62112,77,77,1678195027000,1679787594000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30445,Alex Perez,Manel Kape,2.9,2.64,1.44444,1.50251,72,72,1678195029000,1679777033000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30447,Daniel Pineda,Tucker Lutz,2.9,3.27,1.44444,1.34843,55,55,1678195148000,1679785950000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29864,Lucas Alexander,Steven Peterson,2.45,2.31,1.58824,1.62893,57,57,1678195148000,1679782232000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29839,Alex Caceres,Nate Landwehr,1.58824,1.58824,2.4,2.4,1,1,1678213297000,1678213297000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29795,Preston Parsons,Trevin Giles,1.90909,1.84034,1.90909,1.97087,97,97,1678195028000,1679780453000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,29663,C.J. Vergara,Daniel da Silva,1.38462,1.39683,3.2,3.03,40,40,1678195029000,1679778605000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30446,Brogan Walker,Liang Na,1.28571,1.27397,3.6,3.75,2,2,1678213298000,1678213534000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30216,Victor Altamirano,Vinicius Salvador,1.86957,1.9434,1.95238,1.86207,43,43,1678195150000,1679776827000
ufc-fight-night-222-2724,UFC Fight Night 222 for March 25 | Best Fight Odds,2023-03-25,30448,Manuel Torres,Trey Ogden,1.51282,1.56818,2.6,2.45,6,6,1678213305000,1679658316000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30609,Jeremiah Wells,Matthew Semelsberger,1.71429,2.04,2.2,1.80645,79,79,1680264704000,1682205327000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30362,Curtis Blaydes,Sergei Pavlovich,1.5,1.72993,2.7,2.14,123,123,1680264741000,1682212104000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30172,Brad Tavares,Bruno Silva,1.76923,1.59524,2.1,2.38,65,65,1680264744000,1682210180000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,29954,Bobby Green,Jared Gordon,1.44444,1.36765,2.9,3.17,45,45,1680264744000,1682208627000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30788,Brogan Walker,Iasmin Lucindo,3.5,3.98,1.33333,1.25907,68,68,1680264703000,1682206954000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30215,Christos Giagos,Ricky Glenn,2.9,2.37,1.44444,1.60606,80,80,1680264747000,1682203123000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30403,Montel Jackson,Rani Yahya,1.2,1.16447,4.85,5.44,31,31,1680264706000,1682202238000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30284,Carlos Candelario,Rafael Estevam,3.2,3.2,1.36364,1.36364,1,1,1681330230000,1681330230000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30606,Brogan Walker-Sanchez,Iasmin Lucindo,3.25,3.25,1.36364,1.36364,1,1,1681330356000,1681330356000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30717,Karol Rosa,Norma Dumont,1.44444,1.98039,2.9,1.83333,70,70,1680264854000,1682200741000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30694,Junior Tafa,Mohammed Usman,2.0,1.84034,1.83333,1.98039,79,79,1680264857000,1682199184000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,29980,Francis Marshall,William Gomis,1.25,1.50505,4.3,2.64,63,63,1680265249000,1682197600000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30718,Brady Hiestand,Danaa Batgerel,2.5,2.23,1.57143,1.67114,85,85,1680265366000,1682195514000
ufc-fight-night-223-2770,UFC Fight Night 223 for April 22 | Best Fight Odds,2023-04-22,30045,Karine Silva,Priscila Cachoeira,1.625,1.51546,2.35,2.6,28,28,1681102725000,1682109326000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,29960,Ricky Simon,Song Yadong,1.71429,1.71942,2.15,2.15,98,98,1681329269000,1682818243000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30250,Caio Borralho,Michar Oleksiejczuk,1.40816,1.27322,3.1,3.86,55,55,1680990116000,1682816655000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30301,Cody Brundage,Rodolfo Vieira,2.7,2.96,1.5,1.41322,45,45,1680990407000,1682814695000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30487,Fernando Padilla,Julian Erosa,3.75,2.26,1.30769,1.65359,100,100,1680990414000,1682813562000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30169,Marcos Rogerio,Waldo Cortes-Acosta,1.55556,1.55866,2.55,2.48,82,82,1681238795000,1682811868000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,31054,Josh Quinlan,Trey Waters,1.44444,1.42553,2.9,2.92,85,85,1682348646000,1682810220000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30928,Jake Collier,Martin Buday,2.0,2.16,1.83333,1.70922,73,73,1681624808000,1682807799000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30400,Charles Johnson,Cody Durden,1.68966,1.69444,2.25,2.18,90,90,1680990416000,1682805881000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30309,Ange Loosa,Josh Quinlan,1.66667,1.66667,2.25,2.25,1,1,1681937444000,1681937444000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30112,Brian Kelleher,Journey Newson,1.47619,1.74074,2.7,2.1,6,6,1681938396000,1682512225000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30443,Emily Ducote,Polyana Viana,1.86957,1.86957,1.95238,1.95238,1,1,1682306663000,1682306663000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30791,Irina Alekseeva,Stephanie Egger,2.75,3.86,1.4878,1.27174,42,42,1680990417000,1682804841000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,31102,Journey Newson,Marcus McGhee,1.26316,1.62893,4.15,2.32,52,52,1682539215000,1682803189000
ufc-fight-night-224-2776,UFC Fight Night 224 for April 29 | Best Fight Odds,2023-04-29,30733,Hailey Cowan,Jamey-Lyn Horth,1.4878,2.37,2.75,1.60606,89,89,1680990419000,1682801035000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,29406,Aljamain Sterling,Henry Cejudo,1.66667,2.0,2.3,1.83333,141,141,1669686976000,1683434217000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,31024,Belal Muhammad,Gilbert Burns,2.4,2.28,1.55556,1.64935,133,133,1682044576000,1683431053000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30404,Jessica Andrade,Xiaonan Yan,1.57143,1.5618,2.5,2.48,126,126,1681508562000,1683430210000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,31205,Diego Lopes,Movsar Evloev,6.0,7.23,1.14205,1.1002,32,32,1683198085000,1683427851000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30473,Charles Jourdain,Kron Gracie,1.54054,1.58824,2.6,2.41,104,104,1681508563000,1683425905000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30572,Drew Dober,Matt Frevola,1.28571,1.44053,3.85,2.84,74,74,1681508564000,1683423506000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30526,Devin Clark,Kennedy Nzechukwu,1.74074,2.52,2.15,1.54645,70,70,1681508731000,1683421836000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30017,Khaos Williams,Ronaldo Bedoya,1.37736,1.24213,3.25,4.15,71,71,1681508734000,1683420340000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30300,Marina Rodriguez,Virna Jandiroba,1.36364,1.86207,3.35,1.95238,119,119,1681508565000,1683418503000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30908,Braxton Smith,Parker Porter,1.57803,2.46,2.48,1.56497,96,96,1681509148000,1683415811000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30874,Ikram Aliskerov,Phillip Hawes,1.4,1.52632,3.1,2.59,101,101,1681508565000,1683414406000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30893,Claudio Ribiero,Joseph Holmes,1.52356,1.61728,2.66,2.35,77,77,1681509139000,1683412614000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30927,Bryce Mitchell,Movsar Evloev,3.1,3.1,1.36364,1.36364,4,4,1682540185000,1682945679000
ufc-fight-night-225-2777,UFC Fight Night 225 for May 6 | Best Fight Odds,2023-05-07,30894,Daniel Santos,Johnny Munoz Jr.,1.60606,1.54054,2.4,2.5,3,3,1682541143000,1683032688000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31509,Holly Holm,Mayra Bueno Silva,1.53191,1.57143,2.4,2.43,56,56,1687775922000,1689481853000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31998,Bassil Hafez,Jack Della Maddalena,6.25,5.35,1.12987,1.16474,47,47,1689100357000,1689479814000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31814,Francisco Prado,Ottman Azaitar,1.66667,1.86207,2.1,1.95238,67,67,1687776282000,1689478497000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31590,Albert Duraev,Jun Yong Park,2.05,2.27,1.72464,1.64516,47,47,1687775922000,1689476697000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31512,Chelsea Chandler,Norma Dumont,1.90909,2.2,1.83333,1.68493,67,67,1687776282000,1689474663000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31815,Nazim Sadykhov,Terrance McKinney,1.6135,1.63291,2.2,2.3,55,55,1687775922000,1689473340000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31816,Melsik Baghdasaryan,Tucker Lutz,1.44444,1.63291,2.63,2.29,66,66,1687776282000,1689471182000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31589,Istela Nunes,Viktoriia Dudakova,3.75,2.64,1.25,1.5,70,70,1687775922000,1689470584000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31575,Austin Lingo,Melquizael Costa,2.05,2.89,1.72464,1.42373,60,60,1687775922000,1689468882000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31939,Evan Elder,Genaro Valdez,1.36364,1.31646,3.25,3.45,35,35,1688133903000,1689466746000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31510,Azat Maksum,Tyson Nam,1.25,1.2439,3.75,4.13,23,23,1687776282000,1689465911000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31378,Alexander Munoz,Carl Deaton,1.53191,1.44444,2.4,2.83,76,76,1687775922000,1689464230000
ufc-fight-night-225-2891,UFC Fight Night 225 for July 15 | Best Fight Odds,2023-07-15,31511,Ailin Perez,Ashlee Evans-Smith,1.36364,1.39526,3.0,3.04,78,78,1687775922000,1689462791000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30313,Angela Hill,Mackenzie Dern,2.4,2.39,1.53191,1.5988,50,50,1682739428000,1684630853000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30316,Anthony Hernandez,Edmen Shahbazyan,1.39216,1.4878,3.15,2.69,82,82,1683503405000,1684629533000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,31295,Emily Ducote,Loopy Godinez,2.7,2.23,1.5,1.68027,62,62,1683466807000,1684627400000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30986,Andre Fialho,Joaquin Buckley,2.55,2.82,1.55556,1.44843,58,58,1683503406000,1684626070000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30987,Diego Ferreira,Michael Johnson,1.44444,1.65789,2.9,2.25,74,74,1683467406000,1684624299000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,31292,Hayisaer Maheshate,Viacheslav Borschev,1.71429,2.34,2.2,1.61728,48,48,1683467767000,1684622130000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,31293,Karolina Kowalkiewicz,Vanessa Demopoulos,1.86207,1.74074,1.96154,2.12,97,97,1683467165000,1684621293000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30985,Gilbert Urbina,Orion Cosce,2.95,1.86957,1.43478,1.95238,82,82,1683467165000,1684620122000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30318,Ilir Latifi,Rodrigo Nascimento,2.45,2.59,1.58824,1.52083,61,61,1683467165000,1684617978000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30988,Chase Hooper,Nick Fiore,1.86207,2.04,1.96154,1.79365,94,94,1683467406000,1684616474000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,30989,Natalia Silva,Victoria Leonardo,1.16667,1.0993,5.25,7.29,57,57,1683467406000,1684615303000
ufc-fight-night-226-2807,UFC Fight Night 226 for May 20 | Best Fight Odds,2023-05-21,31296,Takashi Sato,Themba Gorimbo,2.45,2.07,1.60606,1.77519,49,49,1683467768000,1684614173000
